Timestamp,Location,PM2.5,PM10,NO2,NH3,SO2,CO,O3,City,AQI
15-06-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),11.2,28.01,31.85,23.14,11.62,0.38,3.63,Mumbai,39.8125
16-06-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),7.54,12.42,28.89,19.06,10.48,0.41,3.78,Mumbai,36.1125
17-06-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),8.51,16.42,31.54,17.14,10.25,0.31,3.46,Mumbai,39.425
18-06-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),6.85,18.13,27.78,14.53,9.9,0.35,3.44,Mumbai,34.725
19-06-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),12.51,43.92,25.71,12.61,9.85,0.35,3.41,Mumbai,43.92
20-06-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),6.97,29.5,24.96,12.27,9.98,0.25,3.22,Mumbai,31.2
21-06-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),6.04,27.63,26.76,10.45,9.75,0.22,3.36,Mumbai,33.45
22-06-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),7.92,30.23,26.4,10.1,10.85,0.31,3.33,Mumbai,33
23-06-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),7.12,24,30.14,10.36,9.55,0.27,3.34,Mumbai,37.675
24-06-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),8,,31.08,11.25,8.93,0.31,3.57,Mumbai,38.85
25-06-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),13.46,,26.93,11.62,10.73,0.31,3.56,Mumbai,33.6625
26-06-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),15.55,,25.3,11.32,11.88,0.36,3.47,Mumbai,31.625
27-06-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),12.67,,25.9,10.53,12.21,0.38,3.59,Mumbai,32.375
28-06-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),8.91,,24.92,10.82,12.65,0.3,3.53,Mumbai,31.15
29-06-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),6.72,,26.11,10.78,12.94,0.29,3.67,Mumbai,32.6375
30-06-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),6.06,13.6,18.99,11.28,14.98,0.26,3.46,Mumbai,23.7375
01-07-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),6.04,12,6.18,8.61,15.91,0.24,3.48,Mumbai,19.8875
02-07-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),6.04,18.45,5.26,8.66,16.04,0.23,3.3,Mumbai,20.05
03-07-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),6.17,12,3.3,9.75,16.22,0.26,3.27,Mumbai,20.275
04-07-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),7.32,12,4.93,9.9,16.82,0.28,3.22,Mumbai,21.025
05-07-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),10.33,24.52,7.7,8.84,15.81,0.18,3.13,Mumbai,24.52
06-07-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),12.32,24.75,12.4,6.41,13.48,0.11,3.24,Mumbai,24.75
07-07-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),7.23,12,11.28,7.89,11.81,0.19,3.48,Mumbai,14.7625
08-07-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),6.38,,6.11,8.98,13.04,0.21,3.25,Mumbai,16.3
09-07-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),6.29,,5.56,9.16,14.11,0.19,3.39,Mumbai,17.6375
10-07-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),6.21,,6.71,8.43,14.44,0.16,3.16,Mumbai,18.05
11-07-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),6.45,,5.84,8.79,14.35,0.16,3.4,Mumbai,17.9375
12-07-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),6.25,,3.44,9.76,13.36,0.27,3.41,Mumbai,16.7
13-07-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),11.1,,3.56,10.55,15.39,0.38,3.2,Mumbai,19.2375
14-07-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),12.32,,2.66,10.92,15.65,0.4,3.29,Mumbai,20.53333333
15-07-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),6.97,,2.53,11.42,16.04,0.34,3.44,Mumbai,20.05
16-07-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),6.67,,4.27,11.2,16.34,0.32,3.23,Mumbai,20.425
17-07-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),8.46,,7.78,9.88,16.18,0.26,3.18,Mumbai,20.225
18-07-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),7.92,,6.31,10.01,16.75,0.23,3.27,Mumbai,20.9375
19-07-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),6.12,,2.78,10.51,18.39,0.27,3.39,Mumbai,22.9875
20-07-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),6.79,,2.76,10.74,20.58,0.26,3.5,Mumbai,25.725
21-07-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),8.05,56.24,5.08,10.54,20.99,0.26,3.58,Mumbai,56.24
22-07-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),13.53,55.79,3.2,9.08,20.53,0.3,3.84,Mumbai,55.79
23-07-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),8.68,47.52,4.77,9.65,19.26,0.3,3.51,Mumbai,47.52
24-07-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),17.77,60.15,6.01,9.28,20.59,0.54,3.65,Mumbai,60.15
25-07-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),13.31,53.61,5.89,8.67,19.18,0.42,3.47,Mumbai,53.61
26-07-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),11.83,33.74,6.23,7.87,17.93,0.31,3.53,Mumbai,33.74
27-07-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),10.09,31.44,2.77,8.1,16.68,0.32,3.43,Mumbai,31.44
28-07-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),19.17,39.09,2.13,8.31,17.77,0.53,3.31,Mumbai,39.09
29-07-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),22.83,53.1,3.86,8.31,20.12,0.63,3.6,Mumbai,53.1
30-07-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),12.21,38.86,3.41,8.6,20.13,0.54,3.39,Mumbai,38.86
31-07-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),12.06,39.79,4.22,8.47,19.42,0.5,3.45,Mumbai,39.79
01-08-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),9.72,41.67,5.38,7.75,18.82,0.29,3.37,Mumbai,41.67
02-08-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),8.46,38.48,7.06,7.25,18.06,0.23,3.3,Mumbai,38.48
03-08-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),6.76,23.75,8.34,6.68,15.8,0.15,3.58,Mumbai,23.75
04-08-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),7.03,30.67,7.73,6.48,15.13,0.16,3.27,Mumbai,30.67
05-08-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),9.75,35.79,9.3,6.51,15.3,0.21,3.78,Mumbai,35.79
06-08-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),8.59,32.19,11.39,6.38,13.61,0.16,3.87,Mumbai,32.19
07-08-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),11.92,47.17,9.4,6.19,13.4,0.16,3.6,Mumbai,47.17
08-08-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),13.21,55.64,6.79,6.1,13.12,0.16,3.39,Mumbai,55.64
09-08-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),15.5,68.3,3.59,6.22,14.44,0.2,3.46,Mumbai,68.3
10-08-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),16.34,62.55,4.2,6.77,16,0.23,3.64,Mumbai,62.55
11-08-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),14.11,55.99,4.9,7.08,15.85,0.2,3.4,Mumbai,55.99
12-08-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),9.98,45.27,4.42,6.67,14.18,0.2,3.55,Mumbai,45.27
13-08-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),12.54,53.65,4.49,8.24,10.57,0.14,6.02,Mumbai,53.65
14-08-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),12,45.3,11.14,10.08,5.38,0.02,4.34,Mumbai,45.3
15-08-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),17.45,75.97,9.9,6.54,4.47,0.04,4.39,Mumbai,75.97
16-08-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),17.86,77.19,6.94,5.36,5.63,0.06,4.35,Mumbai,77.19
17-08-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),15.03,69.63,7.98,5.56,6.59,0.1,4.34,Mumbai,69.63
18-08-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),12.91,49.01,7.65,4.98,8.35,0.09,4.22,Mumbai,49.01
19-08-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),10.56,53.12,5.29,5.26,10.01,0.05,4.39,Mumbai,53.12
20-08-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),13.06,86.38,3.7,5.46,8.88,0.07,4.04,Mumbai,86.38
21-08-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),12.66,68.41,4.4,5.37,8.02,0.05,4.04,Mumbai,68.41
22-08-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),10.01,82.63,4.1,5.38,7.34,0,4.15,Mumbai,82.63
23-08-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),10.99,44.84,6.24,4.52,6.06,0,4.01,Mumbai,44.84
24-08-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),12,50.9,6.08,4.52,4.97,0,4.19,Mumbai,20
25-08-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),11.63,48.71,3.52,11.33,7.24,1.56,5.46,Mumbai,76.04444444
26-08-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),8.55,44.05,6.35,14.67,15.31,0.07,4.03,Mumbai,44.05
27-08-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),10.64,51.01,2.84,8.66,11.75,0,4.5,Mumbai,51.01
28-08-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),13.33,34.34,1.8,5.05,11.99,0.01,4.52,Mumbai,34.34
29-08-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),15.79,46.77,1.9,4.01,12.32,0.04,4.54,Mumbai,46.77
30-08-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),11.85,37.05,3.07,4.25,11.99,0.02,4.33,Mumbai,37.05
31-08-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),10.37,39.96,4.16,4.29,10.35,0.01,4.3,Mumbai,39.96
01-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),16.87,48.25,3.42,3.37,11.09,0.03,4.37,Mumbai,48.25
02-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),27.24,85.61,8.4,2.74,13.45,0.34,4.52,Mumbai,85.61
03-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),20.25,104.65,9.94,3.47,12.49,0.09,4.22,Mumbai,103.4251678
04-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),36.35,123.21,18.22,3.57,12.27,0.2,4.55,Mumbai,115.7569799
05-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),54.51,246.18,21.93,3.78,12.41,0.25,4.66,Mumbai,197.4618792
06-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),136.25,487.58,17.18,3.72,12.61,0.32,4.32,Mumbai,434.144497
07-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),20.21,104.41,16.65,3.62,11.61,0.07,4.28,Mumbai,103.2657047
08-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),24.46,90.14,10.06,3.89,11.77,0.1,4.41,Mumbai,90.14
09-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),27.89,191.19,12.78,4.01,12.24,0.12,4.32,Mumbai,160.9248993
10-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),26.52,82.79,12.77,4.09,12.55,0.13,4.19,Mumbai,82.79
11-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),34.13,166.16,16.18,4.24,13.02,0.15,4.26,Mumbai,144.2942282
12-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),19.54,124.89,12.82,3.85,11.78,0.02,4.39,Mumbai,116.8732215
13-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),15.64,46.09,7.92,3.12,10.05,0,4.07,Mumbai,46.09
14-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),21.95,63.08,5.63,3.09,11.31,0.03,4.1,Mumbai,63.08
15-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),19.41,64.28,3.4,4.11,12.44,0.16,4.15,Mumbai,64.28
16-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),22.8,132.99,4.56,3.59,13.3,0.13,4.27,Mumbai,122.2551007
17-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),18.87,58.99,8.13,3.52,13.07,0.45,4.23,Mumbai,58.99
18-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),28,79.82,2.09,3.69,14.49,0.81,4.28,Mumbai,79.82
19-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),35.84,268.48,5.16,3.43,15.66,0.94,4.2,Mumbai,218.48
20-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),27.85,69.71,12.93,3.39,14.5,0.92,4.45,Mumbai,69.71
21-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),35.71,135.62,7.34,3.66,15.23,0.96,4.17,Mumbai,124.0025503
22-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),40.67,118.3,7.23,4.15,16.5,0.95,4.43,Mumbai,112.4946309
23-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),12.11,219.8,12.17,4.1,13.29,0.53,4.4,Mumbai,179.9342282
24-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),,90.88,8.92,3.91,13.88,0.71,4.29,Mumbai,90.88
25-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),,112.29,4.31,3.39,14.45,0.82,4.17,Mumbai,108.5014094
26-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),13.37,95.6,10.97,3.49,12.94,0.61,4.17,Mumbai,95.6
27-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),11.69,95.03,6.81,3.14,14.02,0.71,4.15,Mumbai,95.03
28-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),23.59,107.69,7.29,3.18,14.68,0.85,4.14,Mumbai,105.4450336
29-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),23.89,135.56,10.33,3.42,15.08,1,4.2,Mumbai,123.9626846
30-09-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),23.94,136.36,8.03,3.64,15.21,0.97,4.21,Mumbai,124.4942282
01-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),30.55,132.68,10.99,3.58,14.15,0.81,4.36,Mumbai,122.0491275
02-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),40.73,168.37,14.78,3.55,13.96,0.89,4.13,Mumbai,145.7626174
03-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),34.53,346.99,17.92,3.77,13.52,0.79,4.39,Mumbai,296.99
04-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),23.31,60.67,14.87,3.92,13.54,0.79,4.43,Mumbai,60.67
05-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),20.54,64.34,9.14,3.39,15.15,0.92,4.17,Mumbai,64.34
06-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),23.65,128.13,11.37,3.6,15.34,1.12,4.18,Mumbai,119.0259732
07-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),49.95,186.22,20.43,3.48,14.83,1.16,4.17,Mumbai,157.6226846
08-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),58.82,235.08,22.88,3.78,14.33,1.11,4.13,Mumbai,190.0867114
09-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),76.01,229.09,24.82,3.96,14.59,1.18,4.32,Mumbai,186.1067785
10-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),141.49,316.81,14.45,3.46,15.88,1.45,4.5,Mumbai,316.7248837
11-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),47.42,199.13,20.37,3.62,14.65,0.88,4.14,Mumbai,166.2004698
12-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),,174.26,16.1,3.93,15.24,0.9,4.12,Mumbai,149.6761074
13-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),,278.13,18.46,6.31,19.54,1.06,4.81,Mumbai,228.13
14-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),,103.79,14.53,7.87,33.08,1.37,5.23,Mumbai,102.8537584
15-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),,59.55,15.04,6.61,30.45,1.19,4.2,Mumbai,59.55
16-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),,69,9.62,5.65,32.38,1.21,4.37,Mumbai,69
17-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),,82.53,17.05,5.77,29.68,0.77,4.02,Mumbai,82.53
18-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),,92,5.03,5.85,30.33,0.82,4.29,Mumbai,92
19-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),,93.05,3.76,6.64,30.61,0.82,4.26,Mumbai,93.05
20-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),25.87,118.87,16.17,7.43,30.61,1.1,4.29,Mumbai,112.8733557
21-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),33.29,110.44,18.2,4.86,29.48,1.12,31.26,Mumbai,107.2722148
22-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),,,,,,,,Mumbai,
23-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),,138.88,27.46,4.97,30,1.34,16.24,Mumbai,126.1685906
24-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),,134.56,10.25,3.83,31.47,1.67,24.16,Mumbai,123.298255
25-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),,106.63,24.73,4.04,28.87,1.07,68.1,Mumbai,104.7407383
26-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),,144.99,27.35,10.56,28.35,1.24,49.29,Mumbai,130.228255
27-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),,164.81,23.7,10.52,28.9,1.41,45.49,Mumbai,143.3972483
28-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),,176.25,32.75,8.19,30.98,1.66,59.66,Mumbai,150.9983221
29-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),,158.65,33.54,7.86,30.07,1.49,62.35,Mumbai,139.3043624
30-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),21.3,154.06,39.46,8.85,29.51,1.44,70.76,Mumbai,136.2546309
31-10-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),18.33,154.09,35.33,7.33,29.47,1.55,49.69,Mumbai,136.2745638
01-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),17.14,131.42,34.09,6.44,29.67,1.51,40.38,Mumbai,121.2119463
02-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),23.67,182.44,67.15,6.48,29.95,1.82,48.26,Mumbai,155.1111409
03-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),41.02,198.64,42.67,7.33,29.54,1.77,46.46,Mumbai,165.8748993
04-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),56.92,198.43,41.57,6.52,31.82,1.92,39.24,Mumbai,165.7353691
05-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),48.65,155.41,34.83,7.35,30.47,1.59,65.32,Mumbai,137.1516107
06-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),42.15,147.22,36.92,8.96,27.29,1.35,69.52,Mumbai,131.7099329
07-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),50.14,179.58,42.22,10.56,27.07,1.67,50.61,Mumbai,153.2108725
08-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),45,155.69,36.82,8.9,28.32,1.52,79.71,Mumbai,137.337651
09-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),47.07,150.25,38.07,8.55,29.03,1.51,66.21,Mumbai,133.7231544
10-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),52.22,162.34,44.53,9.87,28.23,1.47,60.22,Mumbai,141.7561074
11-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),52.7,179.84,51.78,17.05,23.85,1.46,78.87,Mumbai,153.3836242
12-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),52.04,170.51,54.88,26.95,19.67,1.52,91,Mumbai,147.1844966
13-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),47.32,164.24,46.24,31.17,20.69,1.95,28.43,Mumbai,143.0185235
14-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),36.88,130.61,34.9,29.64,20.24,1.51,58.81,Mumbai,120.6737584
15-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),39.89,127.46,33.67,22.06,21.89,1.43,65.84,Mumbai,118.5808054
16-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),43.08,140.16,42.96,20.75,20.77,1.55,70.04,Mumbai,127.0190604
17-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),47.47,152.54,34.81,14.91,14.53,1.39,56.53,Mumbai,135.244698
18-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),48.31,158.89,41.63,18.65,15.17,1.46,59.83,Mumbai,139.4638255
19-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),47.63,187.51,38.79,21.47,14.59,1.42,75.33,Mumbai,158.4797987
20-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),45.79,164,43.49,24.7,14.92,1.51,52.86,Mumbai,142.8590604
21-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),53.3,178.6,25.8,25.87,15.37,1.7,42.42,Mumbai,152.5597315
22-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),53.59,180.6,57.56,19.63,14.57,1.47,75.62,Mumbai,153.8885906
23-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),34.24,130.41,36.49,22.36,15.29,1.42,30.22,Mumbai,120.5408725
24-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),50.33,170.21,44.35,27.25,15.34,1.45,54.92,Mumbai,146.9851678
25-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),68.14,231.17,52.02,26.83,17.51,1.93,52.15,Mumbai,187.4887919
26-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),62.8,214.12,53.34,27.98,16.42,1.8,65.03,Mumbai,176.1602685
27-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),35.85,141.11,37.83,27.35,11.18,1.07,106.89,Mumbai,127.6502685
28-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),36.54,155.19,37.03,27.27,12.56,1.15,69.55,Mumbai,137.0054362
29-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),26.27,115.09,25.59,22.72,18.84,1.31,44.22,Mumbai,110.3618121
30-11-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),35.15,130.4,46.34,25.22,19.04,1.4,53.81,Mumbai,120.5342282
01-12-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),41.42,141.62,35.43,25.67,19.21,1.45,72.12,Mumbai,127.9891275
02-12-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),51.19,181.18,54.29,26.84,17.66,1.46,77.25,Mumbai,154.2739597
03-12-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),48.5,177.31,46.63,24.07,16.76,1.48,73.12,Mumbai,151.7026174
04-12-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),56.99,210.45,27.73,13.8,19.82,1.15,48.03,Mumbai,173.7218121
05-12-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),55.32,203.86,23.45,6.75,23.34,0.32,55.37,Mumbai,169.3432215
06-12-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),40.12,156.25,39.19,26.14,20.28,1,78.32,Mumbai,137.7097315
07-12-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),49.28,187.13,41.21,25.32,17.63,1.37,50.29,Mumbai,158.2273154
08-12-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),51.62,196.68,36.23,30.2,15.15,1.36,41.26,Mumbai,164.5726174
09-12-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),48.21,182.67,40.1,38.83,9.8,1.22,43.89,Mumbai,155.2639597
10-12-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),52.7,180.98,37.57,47.28,11.4,1.48,46.14,Mumbai,154.1410738
11-12-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),51.73,180.12,28.47,36.07,9.8,1.19,43.55,Mumbai,153.5696644
12-12-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),46.38,162.01,24.12,34.75,10.03,1.34,22.22,Mumbai,141.5368456
13-12-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),36.77,122.85,16.94,26.53,10.17,1.02,44.22,Mumbai,115.5177852
14-12-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),29.78,103.95,17.85,23.55,7.32,0.92,21.38,Mumbai,102.9600671
15-12-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),56.04,186.6,28.91,29.67,9.72,1.26,30.94,Mumbai,157.8751678
16-12-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),69.28,219.52,36.54,29.1,10.44,1.44,28.33,Mumbai,179.7481879
17-12-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),71.8,233.42,34.04,25.52,9,1.65,30.22,Mumbai,188.9837584
18-12-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),64.63,213.88,38.5,28.27,8.41,1.54,37.84,Mumbai,176.0008054
19-12-2020,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),52.01,180.95,30.72,27.6,5.57,1.2,55.23,Mumbai,154.1211409
